ExperimentName,Subject,Session,DataFile.Basename,DebugSession,Display.RefreshRate,ExternalStimulus,Group,RandomSeed,SessionDate,SessionStartDateTimeUtc,SessionTime,TrainingSession,UsingfMRI,Run,AvgRunACC,AvgRunReturnACC,AvgRunRT,AvgTotalACC,AvgTotalRT,Intensity,Painful,PainfulRating.DEVICE,Procedure[Run],Rest.DEVICE,RunBonus,RunList,RunList.Cycle,RunList.Sample,Running[Run],Salience,TotalBonus,Unpleasantness,Block,AvgBlockACC,AvgBlockRT,BlockACC,BlockBonus,BlockList,BlockList.Cycle,BlockList.Sample,BlockTrials,NumCorrect,NumTrials,Procedure[Block],Running[Block],Task,Trials1,Trials2,Trials3,Trial,CorrectResponse,DisplayStim.ACC,DisplayStim.CRESP,DisplayStim.DEVICE,DisplayStim.DurationError,DisplayStim.OnsetDelay,DisplayStim.OnsetTime,DisplayStim.OnsetToOnsetTime,DisplayStim.RESP,DisplayStim.RT,DisplayStim.RTTime,ITIDur,Match,Phase,PhaseSwitch,Procedure[Trial],Running[Trial],StimPath,Stimulus,TrialList1,TrialList1.Cycle,TrialList1.Sample,TrialList2,TrialList2.Cycle,TrialList2.Sample,TrialList3,TrialList3.Cycle,TrialList3.Sample
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,6,100,545.5,8,$5.15 ,55,2,6,8,,,BlockProc,BlockList,branch,3,3,2,3,j,1,j,Keyboard,0,18,279701,516,j,560,280261,2600,random,1,,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,2,1,23,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,6,100,545.5,8,$5.15 ,55,2,6,8,,,BlockProc,BlockList,branch,3,3,2,4,j,1,j,Keyboard,0,33,282834,517,j,539,283373,3000,random,2,2,TrialProc,TrialList2,Stimulus\CIRCLEL.png,3,,,,2,1,21,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,6,100,545.5,8,$5.15 ,55,2,6,8,,,BlockProc,BlockList,branch,3,3,2,5,j,1,j,Keyboard,0,34,286368,517,j,565,286933,3200,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEB.png,2,,,,2,1,22,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,6,100,545.5,8,$5.15 ,55,2,6,8,,,BlockProc,BlockList,branch,3,3,2,6,f,1,f,Keyboard,0,34,290102,517,f,791,290893,3000,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEL.png,3,,,,1,1,23,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,6,100,545.5,8,$5.15 ,55,2,6,8,,,BlockProc,BlockList,branch,3,3,2,7,f,1,f,Keyboard,0,34,293636,517,f,505,294141,3000,match,3,3,TrialProc,TrialList3,Stimulus\SQUAREB.png,2,,,,,,,1,1,15
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,6,100,545.5,8,$5.15 ,55,2,6,8,,,BlockProc,BlockList,branch,3,3,2,8,j,1,j,Keyboard,0,34,297170,517,j,523,297693,3200,random,3,,TrialProc,TrialList3,Stimulus\SQUARET.png,0,,,,,,,2,1,16
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,1,f,1,f,Keyboard,0,34,303904,517,f,525,304429,3400,match,1,1,TrialProc,TrialList1,Stimulus\SQUARET.png,0,1,1,24,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,2,f,1,f,Keyboard,0,34,307838,517,f,398,308236,2800,match,1,,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,1,1,25,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,3,f,1,f,Keyboard,0,34,311172,517,f,416,311588,2800,match,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,1,1,26,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,4,f,1,f,Keyboard,0,34,314506,517,f,698,315204,3400,match,2,2,TrialProc,TrialList2,Stimulus\CIRCLET.png,0,,,,1,1,24,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,5,f,1,f,Keyboard,0,34,318440,517,f,502,318942,2600,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEA.png,1,,,,1,1,25,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,6,f,1,f,Keyboard,0,34,321574,517,f,462,322036,3400,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEB.png,2,,,,1,1,26,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,7,f,1,f,Keyboard,0,34,325508,517,f,464,325972,3000,match,3,3,TrialProc,TrialList3,Stimulus\SQUAREL.png,3,,,,,,,1,1,17
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,8,j,1,j,Keyboard,0,34,329042,517,j,538,329580,2800,random,3,,TrialProc,TrialList3,Stimulus\SQUAREA.png,1,,,,,,,2,1,18
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,7,100,489.667,9,$6.15 ,20,2,7,9,,,BlockProc,BlockList,branch,3,3,3,9,f,1,f,Keyboard,0,34,332376,516,f,404,332780,3000,match,3,,TrialProc,TrialList3,Stimulus\SQUAREB.png,2,,,,,,,1,1,19
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,1,f,1,f,Keyboard,0,34,338910,517,f,534,339444,3000,match,1,1,TrialProc,TrialList1,Stimulus\SQUARET.png,0,1,1,27,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,2,j,1,j,Keyboard,0,34,342444,517,j,544,342988,3400,random,1,,TrialProc,TrialList1,Stimulus\SQUAREE.png,4,2,1,28,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,3,f,1,f,Keyboard,0,34,346378,517,f,498,346876,2600,match,1,,TrialProc,TrialList1,Stimulus\SQUARET.png,0,1,1,29,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,4,f,0,f,Keyboard,0,34,349512,516,j,548,350060,3400,match,2,2,TrialProc,TrialList2,Stimulus\DIAMONDT.png,0,,,,1,1,27,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,5,j,1,j,Keyboard,0,34,353446,516,j,614,354060,3200,random,2,,TrialProc,TrialList2,Stimulus\DIAMONDB.png,2,,,,2,1,28,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,6,j,1,j,Keyboard,0,34,357180,516,j,648,357828,2600,random,2,,TrialProc,TrialList2,Stimulus\DIAMONDA.png,1,,,,2,1,29,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,7,j,1,j,Keyboard,0,33,360313,517,j,787,361100,3200,random,2,,TrialProc,TrialList2,Stimulus\DIAMONDL.png,3,,,,2,1,30,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,8,j,1,j,Keyboard,0,34,364047,517,j,957,365004,2600,random,2,,TrialProc,TrialList2,Stimulus\DIAMONDT.png,0,,,,2,1,31,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,9,f,1,f,Keyboard,0,34,367181,517,f,463,367644,3200,match,3,3,TrialProc,TrialList3,Stimulus\SQUARET.png,0,,,,,,,1,1,20
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,10,f,1,f,Keyboard,0,34,370915,517,f,465,371380,2800,match,3,,TrialProc,TrialList3,Stimulus\SQUAREA.png,1,,,,,,,1,1,21
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,1,,,,,,,,,RunProc,,,1,1,1,RunList,,,,8,90.9091,591.727,10,$6.15 ,19,2,8,11,,,BlockProc,BlockList,switch,3,5,3,11,f,1,f,Keyboard,0,34,374249,517,f,451,374700,2800,match,3,,TrialProc,TrialList3,Stimulus\SQUAREB.png,2,,,,,,,1,1,22
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,2,98.78049,100,569.11,98.78049,569.11,6,TRUE,Keyboard,RestProc,Keyboard,$52.45 ,2,1,2,RunList,5.5,$52.45 ,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,1,100,533.625,8,$5.15 ,17,2,9,8,,,BlockProc,BlockList,branch,3,3,2,1,f,1,f,Keyboard,0,17,457796,516,f,480,458276,3000,match,1,1,TrialProc,TrialList1,Stimulus\SQUARET.png,0,1,1,30,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,1,100,533.625,8,$5.15 ,17,2,9,8,,,BlockProc,BlockList,branch,3,3,2,2,f,1,f,Keyboard,0,34,461330,516,f,378,461708,3200,match,1,,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,1,1,31,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,1,100,533.625,8,$5.15 ,17,2,9,8,,,BlockProc,BlockList,branch,3,3,2,3,f,1,f,Keyboard,0,34,465064,516,f,372,465436,3200,match,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,1,1,32,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,1,100,533.625,8,$5.15 ,17,2,9,8,,,BlockProc,BlockList,branch,3,3,2,4,f,1,f,Keyboard,0,33,468797,517,f,775,469572,3200,match,2,2,TrialProc,TrialList2,Stimulus\CIRCLET.png,0,,,,1,1,32,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,1,100,533.625,8,$5.15 ,17,2,9,8,,,BlockProc,BlockList,branch,3,3,2,5,j,1,j,Keyboard,0,34,472531,517,j,505,473036,3200,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEE.png,4,,,,2,1,33,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,1,100,533.625,8,$5.15 ,17,2,9,8,,,BlockProc,BlockList,branch,3,3,2,6,j,1,j,Keyboard,0,34,476265,517,j,491,476756,3000,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEL.png,3,,,,2,1,34,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,1,100,533.625,8,$5.15 ,17,2,9,8,,,BlockProc,BlockList,branch,3,3,2,7,f,1,f,Keyboard,0,34,479799,517,f,853,480652,3400,match,3,3,TrialProc,TrialList3,Stimulus\SQUAREL.png,3,,,,,,,1,1,23
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,1,100,533.625,8,$5.15 ,17,2,9,8,,,BlockProc,BlockList,branch,3,3,2,8,f,1,f,Keyboard,0,34,483733,517,f,415,484148,2600,match,3,,TrialProc,TrialList3,Stimulus\SQUAREE.png,4,,,,,,,1,1,24
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,2,100,639,8,$5.15 ,60,2,10,8,,,BlockProc,BlockList,branch,3,3,2,1,f,1,f,Keyboard,0,34,489867,517,f,425,490292,3400,match,1,1,TrialProc,TrialList1,Stimulus\SQUARET.png,0,1,1,33,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,2,100,639,8,$5.15 ,60,2,10,8,,,BlockProc,BlockList,branch,3,3,2,2,j,1,j,Keyboard,0,34,493801,517,j,563,494364,2800,random,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,2,1,34,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,2,100,639,8,$5.15 ,60,2,10,8,,,BlockProc,BlockList,branch,3,3,2,3,j,1,j,Keyboard,0,34,497135,517,j,589,497724,3400,random,1,,TrialProc,TrialList1,Stimulus\SQUAREE.png,4,2,1,35,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,2,100,639,8,$5.15 ,60,2,10,8,,,BlockProc,BlockList,branch,3,3,2,4,f,1,f,Keyboard,0,34,501069,517,f,367,501436,3000,match,2,2,TrialProc,TrialList2,Stimulus\CIRCLET.png,0,,,,1,1,35,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,2,100,639,8,$5.15 ,60,2,10,8,,,BlockProc,BlockList,branch,3,3,2,5,f,1,f,Keyboard,0,34,504603,517,f,433,505036,3000,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEA.png,1,,,,1,1,36,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,2,100,639,8,$5.15 ,60,2,10,8,,,BlockProc,BlockList,branch,3,3,2,6,f,1,f,Keyboard,0,34,508137,517,f,443,508580,2800,match,2,,TrialProc,TrialList2,Stimulus\CIRCLEB.png,2,,,,1,1,37,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,2,100,639,8,$5.15 ,60,2,10,8,,,BlockProc,BlockList,branch,3,3,2,7,f,1,f,Keyboard,0,34,511471,517,f,1717,513188,3200,match,3,3,TrialProc,TrialList3,Stimulus\SQUARET.png,0,,,,,,,1,1,25
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,2,100,639,8,$5.15 ,60,2,10,8,,,BlockProc,BlockList,branch,3,3,2,8,f,1,f,Keyboard,0,34,515205,517,f,575,515780,3400,match,3,,TrialProc,TrialList3,Stimulus\SQUAREA.png,1,,,,,,,1,1,26
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,1,j,1,j,Keyboard,0,34,522139,517,j,641,522780,3200,random,1,1,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,2,1,36,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,2,j,1,j,Keyboard,0,34,525873,517,j,595,526468,3400,random,1,,TrialProc,TrialList1,Stimulus\SQUAREL.png,3,2,1,37,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,3,f,1,f,Keyboard,0,34,529807,517,f,453,530260,3000,match,1,,TrialProc,TrialList1,Stimulus\SQUAREE.png,4,1,1,38,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,4,j,1,j,Keyboard,0,34,533341,517,j,543,533884,3000,random,2,2,TrialProc,TrialList2,Stimulus\CIRCLEE.png,4,,,,2,1,38,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,5,j,1,j,Keyboard,0,34,536875,517,j,1217,538092,2600,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEB.png,2,,,,2,1,39,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,6,j,1,j,Keyboard,0,34,540009,517,j,1531,541540,2600,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEE.png,4,,,,2,1,40,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,7,j,1,j,Keyboard,0,34,543143,516,j,1597,544740,3400,random,2,,TrialProc,TrialList2,Stimulus\CIRCLEB.png,2,,,,2,1,41,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,8,j,0,j,Keyboard,0,34,547077,516,f,1159,548236,3200,random,3,3,TrialProc,TrialList3,Stimulus\SQUAREB.png,2,,,,,,,2,1,27
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,3,88.88889,933.444,8,$3.20 ,34,2,11,9,,,BlockProc,BlockList,branch,3,4,2,9,j,1,j,Keyboard,0,34,550811,516,j,665,551476,3400,random,3,,TrialProc,TrialList3,Stimulus\SQUARET.png,0,,,,,,,2,1,28
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,4,100,601.273,11,$6.25 ,51,2,12,11,,,BlockProc,BlockList,switch,3,5,3,1,j,1,j,Keyboard,0,34,557745,517,j,523,558268,2600,random,1,1,TrialProc,TrialList1,Stimulus\SQUAREE.png,4,2,1,39,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,4,100,601.273,11,$6.25 ,51,2,12,11,,,BlockProc,BlockList,switch,3,5,3,2,j,1,j,Keyboard,0,34,560879,517,j,502,561381,2600,random,1,,TrialProc,TrialList1,Stimulus\SQUAREA.png,1,2,1,40,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,4,100,601.273,11,$6.25 ,51,2,12,11,,,BlockProc,BlockList,switch,3,5,3,3,f,1,f,Keyboard,0,34,564013,516,f,431,564444,3200,match,1,,TrialProc,TrialList1,Stimulus\SQUAREB.png,2,1,1,41,,,,,,
ConcurrentTasks,22,5,ConcurrentTasks-Data-22-5,no,59.991,pain,1,49114817,07-13-2018,7/13/2018 9:41:36 PM,17:41:36,no,no,3,,,,,,,,,RunProc,,,1,2,3,RunList,,,,4,100,601.273,11,$6.25 ,51,2,12,11,,,BlockProc,BlockList,switch,3,5,3,4,j,1,j,Keyboard,0,34,567747,516,j,953,568700,3000,random,2,2,TrialProc,TrialList2,Stimulus\DIAMONDA.png,1,,,,2,1,42,,,
